sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
-1301,pl1,pl,"Dizziness if you feel dizzy when you get up , try moving your legs in a slow marching action before standing up .","Zawroty głowy , jeśli wystąpią zawroty głowy , gdy wstaniesz , przesunąć nogi w powolnym maszerując wniesionej na stojąco .","Jeśli masz zawroty głowy podczas wstawania , spróbuj poruszać nogami w powolnym ruchu maszerowania zanim się podniesiesz .",0.10996,26,5,4,5,3,7,7,0
-1365,pl1,pl,"Place your feet hip-width apart , stand up tall and hold on to something firm .","Miejsce na stopy hip @-@ złączone , wstań wysoki i trzymać się czegoś mocno .","Rozstaw stopy na szerokość bioder , wyprostuj się i przytrzymaj się czegoś mocno .",0.265181,19,3,0,9,0,9,1,0
-1453,pl1,pl,If you have certain medical conditions - such as a heart or lung condition or other condition that makes exercise difficult - there may be some exercises or activities that are n't suitable for you .,"Jeśli u niektórych chorób , takich jak choroby serca lub płuc lub innych , pod warunkiem , że czyni wykonywania trudnych - może być trochę ćwiczeń lub działań , które nie są odpowiednie dla ciebie .","W przypadku niektórych chorób , takich jak choroby serca lub płuc czy innych chorób utrudniających aktywność fizyczną - wykonywanie niektórych ćwiczeń może być dla nas nieodpowiednie .",0.278385,47,4,8,7,3,7,22,0
-1557,pl1,pl,"If you 've had a broken bone following a simple slip or trip , speak to your GP or other health professional about your bone health .","Jeśli miałeś złamania kości po prosty się lub w podróży , należy skonsultować się z lekarzem lub innego pracownika służby zdrowia o swoje zdrowie kości .","Jeżeli po zwykłym poślizgnięciu się bądź przewróceniu , doznałeś złamania kości , skonsultuj się ze swoim lekarzem lub innym specjalistą .",0.0918667,39,3,3,10,2,9,15,0
-1589,pl1,pl,Dairy foods are an excellent source of calcium but tend to be higher in saturated fats .,"Przetwory mleczne są doskonałym źródłem wapnia , ale wydają się być wyższe w tłuszcze nasycone .","Produkty mleczne są doskonałym źródłem wapnia , ale często zawierają dużą ilość tłuszczów nasyconych .",0.426499,21,2,4,2,2,6,6,1
-1293,pl1,pl,Find out how to take your pulse in our symptoms page .,Dowiedzieć się jak puls w naszej stronie objawy .,Więcej informacji jak zmierzyć puls na naszej stronie poświęconej objawom .,0.17688,13,1,1,4,1,3,3,1
-1237,pl1,pl,"You will be classed as having a high , moderate or low risk of a stroke and will be given medication according to your risk .","Zostaną zaklasyfikowane jako posiadające wysokie , umiarkowane lub niskie ryzyko udaru i zostanie podany lek według ryzyka .",Pacjent będzie zaklasyfikowany według umiarkowanego lub niskiego ryzyka udaru i dostanie leki zgodnie z ryzykiem .,0.11076,33,3,4,3,1,5,17,3
-1357,pl1,pl,"Watch our "" Level 3 exercise "" video to learn how to do these exercises and how often you should practice them .",Patrz nasza &quot; Poziom 3 &quot; wideo nauczyć się robić te ćwiczenia i jak często należy je w praktyce .,"Obejrzyj nasz film „ Ćwiczenia poziom 3 &quot; , aby dowiedzieć się w jaki sposób i jak często wykonywać te ćwiczenia .",0.150522,27,2,6,3,2,6,8,2
-1549,pl1,pl,It 's less clear how effective hip protectors are for people living in their own homes .,"To jest mniej wyraźne , jak skuteczna biodro ochronnikami dla ludzi żyjących w ich własnych domach .",Jest mniej jasne na ile są one efektywne wśród ludzi mieszkających we własnych domach .,0.148796,21,1,2,4,5,2,8,0
-1469,pl1,pl,You should aim to do balance exercises at least twice a week .,Należy dążyć do równowagi wykonuje co najmniej dwa razy w tygodniu .,Ćwiczenia na równowagę należy wykonywać co najmniej dwa razy w tygodniu .,0.559368,16,1,0,3,0,2,5,6
-1599,pl1,pl,"If your bones are strong , the potential for a fall to cause serious damage - such as a broken hip or shoulder - is greatly reduced .",W kościach silny potencjał spadku może spowodować poważne szkody - takie jak złamania stawu biodrowego i barkowego - jest znacznie zmniejszona .,"Jeżeli twoje kości są silne , potencjalne poważne złamanie np. biodra czy ramienia po upadku jest znacznie zmniejszone .",0.0828228,35,5,4,4,3,6,8,10
127,pl2,pl,"To reduce your risk of falls , you can also do specific exercises to improve your muscle - strength .","Aby zmniejszyć ryzyko wystąpienia spadnie , można również szczególne ćwiczeń mięśni , aby poprawić swoją siłe .","Aby zmniejszyć ryzyko wystąpienia upadku , można również wykonywać określone ćwiczenia poprawiające siłę mięśni .",0.284333,25,3,3,4,1,6,10,1
631,pl2,pl,The patients were randomised to receive different treatments including no treatment in these 11 trials .,"Pacjentów randomizowano do grupy różnych metod leczenia , w tym żadnego leczenia w 11 badaniach .","We wspomnianych jedenastu badaniach pacjenci zostali dobrani w sposób losowy w celu uzyskania różnych przebiegów leczenia , w tym skutków braku jakiegokolwiek leczenia .",0.154422,24,2,4,2,2,4,8,4
663,pl2,pl,Most participants had a recent complete fracture of a single bone .,Większość uczestników niedawno całkowite pęknięcie pojedynczej kości .,U większości uczestników wystąpiło niedawne całkowite przerwanie ciągłości pojedynczej kości .,0.227023,17,1,3,2,2,2,7,1
247,pl2,pl,Pull your tummy muscles in and move slowly up on to your toes .,Ciągnij brzucha mięśni i powoli się na piętach .,Wciągnij mięśnie brzucha i powoli podnieś się na palcach,0.244462,17,2,2,2,1,5,4,3
63,pl2,pl,Speak to your GP if you notice a change in your hearing .,"Należy skonsultować się z lekarzem , jeśli zauważy się zmianę w słuch .","Skonsultuj się ze swoim lekarzem rodzinnym , jeżeli zauważysz zmiany w swoim słuchu .",0.116404,20,2,5,1,2,3,7,2
575,pl2,pl,"However , there is very limited information available , all results are based on three relatively small trials of low to medium quality , making it difficult to draw firm conclusions , so further research into the effects of different types of compulsory community treatment is much needed .","Jednakże , istnieje bardzo ograniczone dostępne informacje , wszystkie wyniki są oparte na trzech badaniach stosunkowo niskiej do średniej jakości , co utrudnia wyciągnięcie jednoznacznych wniosków , więc dalsze badania nad skutkami różnych rodzajów obowiązkowe społeczności leczenie jest bardzo potrzebna .","Jednakże , liczba dostępnych informacji jest bardzo ograniczona , a wszystkie wyniki opierają się na trzech względnie niewielkich badaniach klinicznych o niskiej lub przeciętnej jakości , co sprawia , że trudno wyciągnąć ostateczne wnioski . Tym samym konieczne są dalsze badania nad działaniem innych typów przymusowego leczenia środowiskowego .",0.0991667,64,4,15,5,5,13,25,1
119,pl2,pl,"Older people should aim to be active every day and , if possible , keep to a minimum the amount of time spent sitting for long periods .","Osoby starsze powinny dążyć do aktywnej codziennie i , jeśli to możliwe , utrzymać minimalną ilość czasu spędzanego siedzącej przez długi okres .","Osoby starsze powinny starać się być aktywne każdego dnia i , jeśli to możliwe , spędzać jak najmniej czasu siedząc .",0.308301,31,2,5,5,6,8,6,1
383,pl2,pl,"When the upper chambers of the heart , called the atria , do not pump efficiently then there is a risk of blood clots forming .","Kiedy górnych komór serca , nazywane z , nie pompy skutecznie , wówczas istnieje ryzyko wystąpienia zakrzepów .","Kiedy górne komory serca , zwane przedsionkami serca , nie pompują skutecznie krwi , istnieje ryzyko tworzenia się zakrzepów .",0.142605,34,2,8,2,3,5,15,1
703,pl2,pl,Statistical analyses were performed using the random - effects model and results were expressed as risk ratios ( RR ) for dichotomous outcomes with 95 % confidence intervals ( CI ) .,Analizy statystyczne zostały przeprowadzone z wykorzystaniem przypadkowe efektami modelu i wyniki zostały wyrażone jako współczynniki ryzyka ( RR ) dla dichotomous wyników z 95 % przedział ufności ( CI ) .,"Chociaż suboptymalne raportowanie uwzględnionych badań oznaczało , że wielkość efektu pozostaje niepewna , kortykosteroidy wydają się bezpieczną i mniej inwazyjną metodą pierwszej linii leczenia stulejki przed zabiegiem chirurgicznym .",0.043179,34,2,7,2,2,4,18,1
319,pl2,pl,"Atrial fibrillation is generally not life threatening , many people live normal healthy lives with this condition , but it can be uncomfortable and often needs treatment .","Migotanie przedsionków jest na ogół nie zagrażające życiu , wielu ludzi żyjących zdrowych mieszka z tą chorobą , ale może być niewygodne i często wymaga leczenia .","Migotanie przedsionków na ogół nie zagraża życiu , wiele osób z tą chorobą żyje normalnie i zdrowo , ale może być to niewygodne i często wymaga leczenia .",0.397134,37,4,7,4,6,5,14,1
775,pl2,pl,It is not clear whether routine abdominal drainage has any effect on the prevention of intra - peritoneal abscess after open appendectomy for complicated appendicitis .,"Nie jest jasne , czy rutynowe drenaż jamy brzusznej ma żadnego wpływu na zapobieganie wewnątrzwspólnotowych otrzewnowej ropień po otwartej robaczkowy na powikłane zapalenie wyrostka robaczkowego .","Nie jest jasne , czy rutynowe drenowanie jamy brzusznej może w jakikolwiek sposób zapobiec powstawaniu ropni wewnątrzbrzusznych po otwartej appendektomii z powodu ostrego zapalenia wyrostka robaczkowego .",0.28758,34,2,9,1,5,10,8,1
111,pl2,pl,Calculate how many units of alcohol you drink ( external link ) and find out how drinking too much alcohol affects your body ( external link ) through Drinkaware .,Obliczyć ile zespolów pan pije alkoholu ( połączenie zewnętrznych ) i dowiedzieć się jak nadmierne spożycie alkoholu ma wpływ na organizm ( Drinkaware poprzez zewnętrzne połączenie ) .,"Wylicz ile jednostek alkoholu pijesz ( link zewnętrzny ) i dowiedz się , jak nadmierne spożycie alkoholu wpływa na twój organizm ( link zewnętrzny ) na Drinkaware .",0.181015,37,2,6,6,3,14,6,2
711,pl2,pl,"In people with such large burns , metabolism increases , as represented by a higher heart rate .","U osób z dużych oparzenia , metabolizmu wzrasta , reprezentowane przez wyższą częstość akcji serca .","U osób z tak obszernymi oparzeniami wzrasta przemiana materii , o czym świadczy przyspieszona akcja serca .",0.171872,23,2,4,3,4,5,6,1
767,pl2,pl,All trials had a high risk of bias ( suggesting the possibility of over- or under - estimating the benefits or harms ) .,W badaniach wysokie ryzyko stronniczości ( sugerują możliwość lub zbyt wysokiej oceny korzyści lub krzywdzi ) .,Wszystkie badania cechowało wysokie ryzyko błędu systematycznego ( sugerującego możliwość przeszacowania lub niedoszacowania korzyści lub szkód ) .,0.144041,29,2,6,4,2,7,9,1
647,pl2,pl,"This review sought to determine which interventions , alone or in combination , are effective in improving the appropriate use of polypharmacy and reducing medication - related problems in older people .","Przegląd ten dąży do ustalenia , które interwencji , w monoterapii lub w połączeniu , są skuteczne w poprawianiu właściwego stosowania leków polypharmacy i zmniejszenie problemów związanych z u osób starszych .","W niniejszym przeglądzie dążono do ustalenia , które interwencje , czy to w monoterapii , czy w leczeniu skojarzonym , skutecznie ułatwiają właściwe wykorzystanie polifarmacji i ograniczają problemy z lekami u osób starszych .",0.197536,39,1,7,5,7,9,10,1
167,pl2,pl,Make sure that you breathe throughout the exercises,"Upewnić się , że oddychają w trakcie ćwiczeń","Upewnij się , że oddychasz podczas ćwiczeń",0.315598,10,1,1,1,0,3,4,1
583,pl2,pl,"The English study met three out of the seven criteria of The Cochrane Collaboration &apos;s tool for assessing risk of bias , the others only one , the majority being rated unclear .","W języku angielskim badania spełnione trzy z siedmiu kryteriów The Cochrane Collaboration jest narzędziem oceny ryzyka stronniczości , pozostali tylko jeden , w większości przypadków ocenianych niejasne .","Angielskie badanie spełniło trzy z siedmiu kryteriów narzędzia Cochrane Collaboration służącego do oceny ryzyka błędu systematycznego , pozostałe zaś tylko jedno , a większość uznano za niejasne .",0.179214,43,3,9,5,5,11,12,1
639,pl2,pl,"Overall , 17 trials with 736 patients met the inclusion criteria for this review .","Ogólnie rzecz biorąc , 17 badaniach z 736 pacjentów spełniło kryteria włączenia do tego przeglądu .","Ogólnie rzecz biorąc , kryteria uwzględnienia w niniejszym przeglądzie zostały spełnione w przypadku 17 badań z udziałem 736 pacjentów .",0.214713,19,1,5,0,2,2,9,1
103,pl2,pl,"It &apos;s important to eat regularly to help avoid problems like lightheadedness and tiredness , which contribute to your risk of falling .","Ważne jest regularnie jeść , aby pomóc uniknąć problemów , takich jak zawroty głowy i zmęczenie , które przyczyniają się do twojego ryzyko upadku .","Jest ważne , aby spożywać posiłki regularnie celem uniknięcia problemów takich jak zawroty głowy i zmęczenie , które przyczyniają się do ryzyka upadku .",0.492211,34,3,10,2,2,3,16,1
391,pl2,pl,A normal blood pressure reading is classed as less than 130 / 80mmHg .,Normalne ciśnienie krwi odczyt jest uznawany za mniej niż 130 / 80mmHg .,Za prawidłowe ciśnienie krwi uznaje się takie poniżej 130 / 80 mmHg .,0.165446,19,1,6,1,3,2,6,1
